Id,CO2 Emissions(g/km)
146301,401.1605515241315
146302,155.5900977423132
146303,276.931237704934
146304,229.26136252826856
146305,165.85757943098227
146306,197.19599848439918
146307,167.2872770883348
146308,226.38423293308978
146309,76.00094850590418
146310,299.8401330985988
146311,77.43215137663388
146312,90.33659658052223
146313,92.07190811004018
146314,124.37241149819741
146315,318.0566616231867
146316,188.4260735544045
146317,190.8903911857392
146318,363.6749695491375
146319,181.3638341443318
146320,132.2860739971467
146321,111.40209255588546
146322,207.629442085168
146323,88.90272470167609
146324,290.1508411694324
146325,369.71963413058097
146326,190.59675146132204
146327,126.12912525456122
146328,204.46827496262904
146329,283.72410765706115
146330,245.84078703822024
146331,221.1065035793067
146332,135.0471724512772
146333,296.4371272986421
146334,213.63628135119077
146335,347.31720303232044
146336,75.3636262389662
146337,270.8332367477942
146338,270.38686723944846
146339,131.9638523227945
146340,281.58100417462146
146341,97.86122463045915
146342,268.3654803164422
146343,142.9322679789344
146344,285.60705339258067
146345,311.3337306899171
146346,149.930349031088
146347,184.9877328230175
146348,416.2323001830969
146349,146.34623515112304
146350,199.5337875409166
146351,95.01840765810945
146352,128.01958524183405
146353,219.5095229406267
146354,232.873331779739
146355,234.0604765894739
146356,201.49627630512057
146357,88.8485690177066
146358,269.0240966212004
146359,121.40570793869486
146360,387.726077051755
146361,216.3400040781676
146362,242.8164402881377
146363,107.05185923253528
146364,295.0041301031662
146365,234.4329862692523
146366,251.80129954619719
146367,338.1923136194738
146368,316.4017132243973
146369,67.82720740729343
146370,208.00330953495913
146371,316.69631695767106
146372,249.73284067226422
146373,163.74742560490395
146374,79.50159644509257
146375,245.29562849486823
146376,240.83113669323083
146377,66.98198255746287
146378,313.20335002530436
146379,112.51296318422523
146380,83.83650660763507
146381,110.78130925867384
146382,171.59200841029545
146383,330.0526852786017
146384,215.53251613879831
146385,121.77358507474082
146386,192.78099068160074
146387,229.30020812313836
146388,310.78407232073613
146389,68.94376414765443
146390,263.109741035903
146391,113.17622781918433
146392,181.58995515174348
146393,120.33180301664686
146394,219.14934678203903
146395,129.72188811606716
146396,86.03367936413642
146397,277.8950418113305
146398,207.39499061953626
146399,204.42700329098756
146400,135.64013877624424
146401,338.37845492126763
146402,221.43647747548334
146403,174.94938999432875
146404,261.5644116637769
146405,129.7918839972944
146406,352.05015935315066
146407,95.99295574682684
146408,242.21091436242898
146409,133.58202002441828
146410,61.425986887960605
146411,123.19859109534366
146412,286.89694117164805
146413,310.3587344894172
146414,242.5440069350179
146415,130.70775269943078
146416,357.266874363282
146417,188.54317492484105
146418,96.07428811062087
146419,279.5687637551543
146420,231.6673316543056
146421,124.1036307679737
146422,351.81306899127463
146423,330.05518824768524
146424,48.7641515132566
146425,215.17203919616597
146426,234.72404440015927
146427,168.48373773329135
146428,77.6033481490917
146429,98.08971691948615
146430,71.21033071036418
146431,191.089233566048
146432,239.8064624428747
146433,201.28050185083038
146434,144.52945642675746
146435,116.7250723874258
146436,183.7074227550531
146437,170.4697346065856
146438,279.19615981722444
146439,129.48705192638928
146440,236.4930521703961
146441,304.06153908691215
146442,346.2846938237253
146443,297.25002465493395
146444,96.4457442833022
146445,222.1190611668859
146446,131.7640495804268
146447,186.33522966629954
146448,121.02376733193941
146449,165.2432650019985
146450,201.83456203762915
146451,210.28106464220144
146452,90.57492754303263
146453,222.10709029270237
146454,318.1482932690374
146455,225.4401328146601
146456,143.97396916581005
146457,202.73957595961224
146458,198.77929196636052
146459,280.59337578435895
146460,389.44645117247666
146461,184.65513033956086
146462,294.5862445234214
146463,246.9021486762643
146464,302.15980485633
146465,209.1922202708185
146466,152.8829164382438
146467,296.9230808581275
146468,332.2260408100368
146469,81.33380822251773
146470,293.9092949425087
146471,238.88724924785708
146472,226.86486724618206
146473,128.29558672694753
146474,134.92424918176897
146475,80.59012234592304
146476,280.02140262377645
146477,185.44461015158765
146478,262.04042361371586
146479,192.03696186251037
146480,228.43363011103008
146481,287.6354632954999
146482,301.5307704262942
146483,358.7605205826839
146484,218.93124104486216
146485,99.48428711550159
146486,359.41601974647284
146487,252.44429892643325
146488,139.68492609511253
146489,179.75858080382872
146490,389.7284930058101
146491,300.05295088228036
146492,111.38950790473675
146493,279.03196810279115
146494,77.23995775322335
146495,80.42611431508755
146496,335.42890712747396
146497,233.04844830701376
146498,133.76906532514928
146499,262.6104685266745
146500,77.10829542266623
146501,271.57379401432314
146502,127.10016428536315
146503,132.1171979122522
146504,198.96248938342848
146505,112.31314072651023
146506,109.42655390898739
146507,96.14489252856416
146508,113.41268443456751
146509,271.55173896634705
146510,156.64070163781085
146511,97.10835988029677
146512,147.45850621677332
146513,234.91576979639788
146514,49.650991421855586
146515,135.62693257158003
146516,121.83102985069979
146517,118.38694392668658
146518,236.46582276894304
146519,341.8191611304284
146520,122.97696287737531
146521,276.2679755908918
146522,229.69616205689877
146523,253.47827577910613
146524,122.70152235937016
146525,297.4603933412862
146526,165.58542161835294
146527,277.87833201553553
146528,144.8959481570835
146529,117.2199529855469
146530,321.0724586851744
146531,77.48615617674038
146532,279.8553835385477
146533,135.56355331296194
146534,138.31081346328386
146535,177.4523112694603
146536,61.88022344243139
146537,103.04627648858508
146538,124.50349389204234
146539,101.85603853438981
146540,318.1644932930302
146541,227.24359256646628
146542,252.3833356325659
146543,231.71287740943325
146544,90.3900867660128
146545,322.7764459242258
146546,127.39356416019601
146547,276.90889593753747
146548,261.01296554154055
146549,167.15742210943642
146550,189.82370808530993
146551,263.10197104245987
146552,268.38808974837974
146553,295.21336321945154
146554,291.1841843669572
146555,267.2322795679379
146556,313.6930910689099
146557,331.8133540885543
146558,257.8593611518756
146559,241.2899983530627
146560,189.61926747878326
146561,248.58791405142745
146562,207.97342519175876
146563,215.39083540833727
146564,299.96046340734097
146565,162.2384050081683
146566,285.0597572098441
146567,386.6162156591585
146568,225.2169503238743
146569,336.789913406765
146570,261.9678125123787
146571,127.44652469658226
146572,316.3835729495617
146573,189.34603905840092
146574,235.92159566010488
146575,99.62502619807753
146576,70.30228490235703
146577,122.14888317722048
146578,318.3445520169261
146579,393.99132693733503
146580,254.59185919351444
146581,133.77265319823167
146582,170.415722626845
146583,113.62469665447452
146584,81.07180918312892
146585,236.8316044135532
146586,132.77559905127364
146587,140.99641456297982
146588,159.5407068697411
146589,348.5434987984448
146590,266.7974513369846
146591,136.07465976827248
146592,237.7758478454988
146593,186.58911894430898
146594,122.52991440191363
146595,196.52985524385474
146596,199.4471385505679
146597,218.30471963822816
146598,191.1878156376882
146599,252.49158635262563
146600,212.52870054040335
146601,297.6309453119316
146602,276.9026910945083
146603,251.06594441479416
146604,86.29351023598858
146605,184.2869201728147
146606,83.88336638710777
146607,114.26838738746444
146608,211.1344717520519
146609,98.75627384191378
146610,219.07767882889945
146611,367.7027910535427
146612,106.50737926815958
146613,202.74327320561474
146614,82.05245461379808
146615,108.17675190989809
146616,217.23756411347705
146617,272.02473844323214
146618,329.16399010937175
146619,193.8185529072767
146620,227.65259973557755
146621,208.2906251141688
146622,258.2925331300486
146623,308.21095879802954
146624,130.39207054083573
146625,223.83859872820767
146626,300.4060163828459
146627,213.46804480944465
146628,193.32188114538135
146629,162.70237055336528
146630,243.3196629090694
146631,146.98538949998328
146632,144.96028263666088
146633,188.05066757631283
146634,211.08197337585545
146635,129.46028524491607
146636,252.16132720682214
146637,203.0626338081876
146638,198.24889793007478
146639,166.9056563051692
146640,273.3580725647718
146641,243.7698435090783
146642,68.45991123399942
146643,175.77183724100885
146644,151.86348412065485
146645,89.48054781049886
146646,246.20376404895998
146647,312.21081049998975
146648,300.571120698309
146649,219.91627737674747
146650,186.23632698355934
146651,308.6788629636765
146652,254.27267465492292
146653,141.66787226348114
146654,173.7822413985874
146655,222.58026277036853
146656,264.6541840046429
146657,89.54670367119613
146658,183.05357669190246
146659,299.4073157113677
146660,227.3871582464207
146661,110.98772967195221
146662,230.8121418525958
146663,244.8357008789022
146664,128.02817046938233
146665,158.15162203377173
146666,230.1290817954964
146667,211.00165566754154
146668,307.9849071943644
146669,135.26656632542506
146670,270.51013595665665
146671,87.07102660322066
146672,317.53289832838476
146673,224.66429862448925
146674,295.5695323993571
146675,87.66254858159907
146676,231.39963289731182
146677,298.38920394817814
146678,213.7698556832054
146679,171.36222078275068
146680,255.53142917758493
146681,129.23049648809481
146682,219.65562149139342
146683,215.98531448734641
146684,190.19301718178448
146685,137.04387205388227
146686,167.70876443859916
146687,105.96112016462972
146688,236.5662217128842
146689,174.37978915675487
146690,301.5175415042352
146691,298.81715449531805
146692,326.735076835206
146693,270.16393666790236
146694,229.02770679933576
146695,145.2144508617063
146696,328.22296653738186
146697,98.90432103098135
146698,261.958803129713
146699,178.0749950090739
146700,286.5496802737213
146701,376.7435303443517
146702,112.37440694898275
146703,266.37468884937044
146704,221.65440554685068
146705,234.59402135109585
146706,378.0788462505542
146707,175.10885490495235
146708,125.53174970966427
146709,131.32935884105933
146710,94.54629977966918
146711,152.85870814018455
146712,311.51674006386753
146713,264.78507847610757
146714,252.2695851456387
146715,214.8498038558654
146716,252.91158270452433
146717,244.79266194355762
146718,212.8830646318516
146719,319.9352917478091
146720,354.6650368743905
146721,169.0611793789119
146722,328.68699310176817
146723,237.4675954029447
146724,136.90862354665012
146725,73.67945200929667
146726,213.28215365585174
146727,344.45003137133614
146728,65.38522528297892
146729,267.78767773222836
146730,88.04477217295143
146731,243.23410372417328
146732,127.56191756517177
146733,53.480734933727774
146734,202.96769171965965
146735,281.26731085744956
146736,135.4076773484826
146737,201.4439732519046
146738,301.246266987746
146739,224.0264918554982
146740,71.53225021007782
146741,218.3586428251655
146742,188.00612645643685
146743,317.2878723298836
146744,101.13532559302826
146745,328.5669171610683
146746,220.566194195209
146747,117.41289135429324
146748,90.19616783419045
146749,73.9052167910592
146750,174.372469330359
146751,256.4809594015794
146752,287.2702758077977
146753,240.75877738989442
146754,80.09296549986763
146755,417.06590481837804
146756,186.4613407869846
146757,217.9982349182619
146758,322.92175023583087
146759,122.35805493690287
146760,424.8078803177546
146761,115.6938804765893
146762,73.0046403211781
146763,257.57747735393826
146764,141.67821836027736
146765,158.2464911855317
146766,263.91513246053245
146767,357.6740958442364
146768,262.0438411925731
146769,112.27743916640297
146770,354.42609320046904
146771,211.03418136080677
146772,279.75508361000317
146773,80.75057706789077
146774,236.47482660263992
146775,139.80785227318395
146776,91.44389184362734
146777,187.47532376547414
146778,244.7231473923283
146779,318.4084126604088
146780,250.022607853944
146781,140.23933058294378
146782,191.9704745599442
146783,208.76531796508482
146784,265.9223926040952
146785,330.0824408163052
146786,263.6435095468275
146787,143.4770030709308
146788,273.2986818948274
146789,183.57269211890005
146790,340.3629469292074
146791,143.16830574895644
146792,224.30382212871606
146793,335.590854201215
146794,194.13132473545346
146795,135.1094449018864
146796,123.5057541640586
146797,112.76072582614991
146798,179.69994944553306
146799,192.14600046562754
146800,105.89351633151074
146801,228.2072646690377
146802,197.4559450896749
146803,179.0109721602482
146804,94.46316569025046
146805,139.68492609511253
146806,104.28964893172711
146807,114.38594170888813
146808,353.2545182323635
146809,129.56043388356133
146810,174.4518803699911
146811,173.96116155085906
146812,72.52320853788608
146813,213.4289205121593
146814,213.3743421587562
146815,72.58288480694063
146816,89.92008853605955
146817,165.2997655423264
146818,187.7674347089806
146819,82.015970805204
146820,148.54356550574295
146821,309.0944693794498
146822,385.2135543246037
146823,285.47257731232935
146824,266.18298288302384
146825,244.9519361846693
146826,71.46230413200678
146827,212.56483219866203
146828,123.75583784539072
146829,136.6059337435883
146830,146.85329581311632
146831,230.02402958263022
146832,384.69856251219295
146833,239.31070859823458
146834,326.563541670013
146835,119.49130844275865
146836,52.871483287611824
146837,133.7496838197009
146838,287.65510483268827
146839,63.182534767068745
146840,241.84600831281878
146841,275.705876062358
146842,187.67707776626844
146843,98.31518079062101
146844,292.3719039172081
146845,224.19612374675506
146846,256.15800672933057
146847,132.92851244542732
146848,186.75387926564514
146849,230.8862762918444
146850,214.61046585276543
146851,103.58612559512348
146852,379.59814394524903
146853,125.83110834795806
146854,93.93349480652947
146855,201.26278756467477
146856,84.24503747145127
146857,291.07973669024926
146858,127.18696373039754
146859,93.22346031853587
146860,316.23054877431
146861,408.33960706575874
146862,358.1723411722076
146863,404.35256964925037
146864,245.2776186818057
146865,223.32127717626165
146866,439.01921146164983
146867,155.2760313683346
146868,373.85369830021193
146869,172.7763327026533
146870,216.94770116665796
146871,80.09852604176743
146872,123.55996889171473
146873,253.53699977429665
146874,276.8948253714804
146875,275.01151819670594
146876,330.59593564368936
146877,249.61662351272258
146878,192.3136688598499
146879,135.8291956878591
146880,69.49080981758506
146881,220.4216006949745
146882,338.8138426959068
146883,111.6341884744577
146884,332.5635471478376
146885,176.56698873814588
146886,215.05131069811776
146887,311.88817779427984
146888,175.81721250063976
146889,251.13236708754556
146890,259.82670028921314
146891,81.20959211131554
146892,247.58744494259292
146893,227.34153612895852
146894,439.71174137846754
146895,119.11232871445785
146896,201.89861366554763
146897,160.23718267553818
146898,298.58201293054344
146899,250.97473802076922
146900,104.28676348616331
146901,117.82760532185783
146902,99.90812655438266
146903,125.3697664387511
146904,226.2679382032619
146905,115.4032652726583
146906,134.68750098418366
146907,306.7999788732957
146908,125.400766762866
146909,254.92557248703383
146910,251.6803373119297
146911,266.26583517787276
146912,174.5592885645706
146913,215.3758480244254
146914,271.47434078348385
146915,124.81598211153624
146916,135.16112745747273
146917,289.4525753960125
146918,294.82004469719294
146919,285.8348710763858
146920,349.493319425003
146921,259.227816331439
146922,186.9122661006753
146923,198.58476362675114
146924,161.1214422044054
146925,88.57239672998647
146926,207.55952482387679
146927,202.97622882524124
146928,121.31319144049215
146929,277.5013831099394
146930,288.1881524819285
146931,100.58414984181205
146932,290.6096132098175
146933,164.4553921291125
146934,108.80306374372805
146935,250.8268591159038
146936,154.498023368154
146937,322.0851954425122
146938,142.4024866983653
146939,130.1730997718269
146940,230.91815539677174
146941,86.07457479599807
146942,290.24591015597736
146943,158.77682733536736
146944,257.7983213649675
146945,116.35378559056637
146946,142.3836151247609
146947,197.0372636895808
146948,198.4780884201388
146949,242.34483008865692
146950,139.2668800816795
146951,122.296011600187
146952,159.05282234499893
146953,280.11400069215836
146954,292.39060967830005
146955,157.91063321417604
146956,185.50725454148417
146957,137.37313664314124
146958,137.36150087024419
146959,80.17720873634697
146960,339.98832915954495
146961,344.1446223472598
146962,87.44530468829412
146963,92.72001369827065
146964,167.35216220009167
146965,103.65218826368108
146966,253.05374848230446
146967,249.44336067704296
146968,197.3445484654299
146969,366.3001135089536
146970,163.4777213722595
146971,147.6886987638436
146972,296.30715122467325
146973,243.0064131672392
146974,135.99705175491437
146975,158.7967287469131
146976,269.71428063838914
146977,104.8673050929029
146978,177.34904056253154
146979,127.05053322961186
146980,266.8944035106649
146981,256.37601231678036
146982,251.13288462859254
146983,208.77426709014728
146984,121.60790909201768
146985,264.8582298140456
146986,271.004705664569
146987,114.59328762621843
146988,119.16235958542455
146989,330.01014545166635
146990,293.7231186683123
146991,131.6804085506113
146992,62.72373064107637
146993,325.02823510004123
146994,105.83769203382614
146995,120.16419934284511
146996,276.98002542449143
146997,299.6261086131107
146998,248.1279840917012
146999,221.13895605647676
147000,192.20664478687155
147001,98.153465321559
147002,214.60690532451565
147003,294.5862445234214
147004,292.6363006587205
147005,217.52219221752816
147006,142.84572270595532
147007,307.5818255346996
147008,157.27999430930385
147009,156.66700960564035
147010,107.68138193634331
147011,158.77435636361702
147012,326.2119895358762
147013,176.80097943615425
147014,133.3104006625176
147015,239.62145675710292
147016,233.0878488085329
147017,208.49113858161053
147018,276.7564786941579
147019,95.88783749955944
147020,278.05236811586997
147021,287.22383146567586
147022,96.83728763563076
147023,345.49765281929496
147024,324.75158747312724
147025,315.8789003464273
147026,300.1120791138718
147027,236.75812993956663
147028,143.76204801631104
147029,262.21712554409686
147030,444.49970294556636
147031,287.5170811714929
147032,251.37976556885758
147033,367.28875221256635
147034,217.51578760947183
147035,175.12803186863732
147036,87.06647277660872
147037,305.67151236569543
147038,214.96304703686408
147039,83.91151776295342
147040,351.35733789045884
147041,105.95458347019515
147042,108.4132344331868
147043,204.69688174967706
147044,307.652511527863
147045,71.96532015966973
147046,141.92937051768993
147047,198.44250338055025
147048,126.96885202720546
147049,291.3258103597828
147050,186.91749466717192
147051,217.63999342302094
147052,260.86323366018223
147053,312.9177905119856
147054,230.14832503916426
147055,157.07483643149573
147056,194.16463805978518
147057,225.43811940190753
147058,270.0533579291339
147059,230.69109454766746
147060,364.8884324190423
147061,323.89376375454526
147062,123.6644299783809
147063,157.05947089886322
147064,299.0127667373066
147065,208.39621591979198
147066,160.22348690232005
147067,100.39947428268147
147068,286.0019882162536
147069,283.854821820473
147070,70.81142423868675
147071,237.27179293299608
147072,77.23682033451598
147073,209.21212912368975
147074,89.73680392258449
147075,353.28290812645247
147076,340.464338086154
147077,239.9207578832289
147078,354.9250418566225
147079,74.3373741407505
147080,178.892665890453
147081,308.24105455396557
147082,126.89789698364245
147083,157.7863158087445
147084,105.76929316976194
147085,151.41674550962006
147086,296.357964265428
147087,176.10855151286202
147088,100.26346362465151
147089,144.35175315937835
147090,154.921895456136
147091,279.57552579566783
147092,223.91501710332878
147093,201.6138210500823
147094,290.5049946027866
147095,273.36117100021534
147096,103.84956451878737
147097,96.88487844819838
147098,193.7944745969483
147099,284.48842673139734
147100,326.94901742557613
147101,109.94413346828458
147102,261.096819335469
147103,150.16449788558617
147104,219.73340843975848
147105,199.0425583039392
147106,207.38840478902864
147107,371.548113020796
147108,293.98810059802724
147109,104.09165209707437
147110,103.56498742638686
147111,282.2194109382998
147112,345.09699038625376
147113,160.6993270490398
147114,56.18363156943607
147115,214.3060677647883
147116,275.0552485942808
147117,471.890197459933
147118,226.83108332694096
147119,237.16875522308757
147120,246.93823843975255
147121,204.15617130528577
147122,290.6210577760497
147123,134.87193998254
147124,211.24476362760203
147125,235.28446845445765
147126,87.06166891740345
147127,147.18956789342306
147128,93.03959031433465
147129,203.2969090252669
147130,312.52548344521483
147131,320.088434667521
147132,223.9890807111465
147133,216.91168946431878
147134,334.480888816184
147135,235.32068435623043
147136,209.21415133737733
147137,137.6874906978215
147138,191.11903466580515
147139,113.65027203451395
147140,140.1238501581272
147141,116.5687937633055
147142,74.83588202155782
147143,241.57697621730432
147144,111.10133761095598
147145,191.7003395329438
147146,198.50450360760271
147147,219.2933757700704
147148,122.21443655617773
147149,181.2431955889636
147150,316.1344416020483
147151,100.2580886881553
147152,114.52279139977777
147153,105.67954754271112
147154,96.49733571302782
147155,117.7356643076569
147156,138.65297587388898
147157,118.45548086483112
147158,152.83688109694697
147159,272.26552234583306
147160,73.73498198852887
147161,250.1308901916447
147162,299.22334971800836
147163,251.52446204954435
147164,123.17728394143322
147165,227.68697775686633
147166,280.9448531109428
147167,265.71724463101924
147168,276.3607153953984
147169,278.5812893746951
147170,82.79306270849774
147171,331.66615073747187
147172,266.449033315178
147173,317.77528844967657
147174,215.97260498539944
147175,238.4606572621229
147176,207.91277352370494
147177,126.99518895637908
147178,188.5799711244636
147179,155.35599764294284
147180,210.9684106896275
147181,180.60712690661597
147182,229.33184074655244
147183,307.3439800911922
147184,95.07121355254347
147185,264.4716574926191
147186,203.98253710387533
147187,73.46483298173914
147188,262.6898949497206
147189,339.43333058690445
147190,245.396307020279
147191,114.86784036674325
147192,75.93652392633088
147193,261.71808934776027
147194,136.71285179957914
147195,123.88121270348259
147196,218.9554228629828
147197,208.29200131323668
147198,239.24765450944523
147199,212.03501579025504
147200,79.68166508999244
147201,153.10283808499383
147202,420.39714550463
147203,142.94112809491742
147204,208.29744152062685
147205,114.42464441383423
147206,103.80095586121051
147207,205.0493230535822
147208,67.51112422973222
147209,133.86980831314847
147210,321.22326595139333
147211,383.9495314533436
147212,165.8746958852055
147213,270.7789720292882
147214,256.65173562599847
147215,129.4776004627852
147216,212.5812346890038
147217,111.33849682101786
147218,271.6535156858055
147219,372.2750076071108
147220,113.94749519776445
147221,308.01123321646213
147222,123.1664145322147
147223,359.36434458913766
147224,115.89634932409611
147225,318.48979018878816
147226,322.33216991968214
147227,239.31624298641552
147228,145.9560062243287
147229,104.22874936726896
147230,292.2238544052384
147231,183.22920895016702
147232,138.53906416098027
147233,235.34432515263956
147234,112.32091094758097
147235,182.52352551553417
147236,129.19804384658505
147237,196.33776854240494
147238,123.47976734156344
147239,205.42399803145665
147240,94.65606419500962
147241,91.2231833882087
147242,62.119108276889335
147243,225.22737279153188
147244,205.68840337714448
147245,102.65939603764
147246,232.88035487933075
147247,252.40732982079976
147248,191.67235389954533
147249,249.27421250283635
147250,112.34830062966753
147251,181.02473114146773
147252,93.94830352131783
147253,265.1639913752303
147254,74.44969465779255
147255,298.8674838488203
147256,293.66920866294214
147257,152.85641386264209
147258,299.6750367882348
147259,275.8830429707882
147260,192.75258926461893
147261,276.6613808903758
147262,83.30722939466617
147263,197.00789794714754
147264,195.0498267883854
147265,218.03870559889353
147266,227.65259973557755
147267,233.7512049163106
147268,106.75349922808003
147269,196.50398333699133
147270,150.50480625574278
147271,202.12649142556018
147272,86.15941235302544
147273,136.12544429940175
147274,245.07640368292795
147275,93.51649067622228
147276,86.94933217088649
147277,230.12229421888995
147278,93.34768309992775
147279,272.70622804139435
147280,391.59245299895093
147281,264.4887721525409
147282,132.53176415854296
147283,245.53586796389098
147284,328.8020403156142
147285,411.1196185456746
147286,198.01298403385792
147287,218.12647906406434
147288,113.165812402984
147289,148.33525643539258
147290,233.37210782879694
147291,182.93776619010933
147292,98.8081381668913
147293,202.81326669690498
147294,153.81088464308706
147295,258.01423872161155
147296,138.81270311887897
147297,87.84953086532511
147298,389.0806774437014
147299,292.5558348113561
147300,254.73026226435894
147301,281.1594604570619
147302,250.2253423954731
147303,258.0230054810997
147304,310.9580154871247
147305,128.8893749781038
147306,162.53791625822663
147307,236.5798487454091
147308,398.1683330065416
147309,279.79454648567776
147310,43.739126293107645
147311,166.11428691368968
147312,241.64293531642323
147313,297.3995895006019
147314,154.88040783531002
147315,96.17804453743051
147316,72.57472872356763
147317,286.1410505714783
147318,197.1845057012096
147319,224.45070600627986
147320,168.6025980646073
147321,234.23171720438575
147322,279.56112926951914
147323,80.12482559263837
147324,84.06516960075862
147325,352.66497633320034
147326,171.12318424345716
147327,138.7191598805989
147328,146.5461977677254
147329,268.416540229616
147330,234.18385764080074
147331,103.74455229306332
147332,313.12927528180415
147333,255.5140631396872
147334,183.94092349899208
147335,144.11523418098338
147336,267.4580437533023
147337,331.3869602930518
147338,76.09731276263412
147339,219.52014553117948
147340,355.2818847940508
147341,241.63299378357854
147342,260.6424286531463
147343,286.5671555226097
147344,200.8802241653339
147345,234.9268823171798
147346,195.27614259632463
147347,314.9585127914276
147348,113.53747710590717
147349,83.41058789726986
147350,370.9805015330808
147351,244.06386242535868
147352,212.84180391416893
147353,258.6959435947054
147354,229.5844414565688
147355,145.03242057852478
147356,217.09137863745053
147357,133.1195061163416
147358,203.805568698099
147359,142.06501499078814
147360,222.5495312631343
147361,192.6772452415369
147362,278.0671649180857
147363,198.07293213168936
147364,142.96891134766898
147365,109.41261069552027
147366,157.0077436783531
147367,321.62486716443107
147368,253.91613422131343
147369,299.10374214109345
147370,220.5704722414141
147371,104.17580071910541
147372,246.39883607950117
147373,223.30712833658865
147374,82.38377099989157
147375,112.91246192019163
147376,138.1319833485708
147377,321.67118639466526
147378,370.2734980779432
147379,150.11816835595434
147380,109.85964375846912
147381,252.39376209182643
147382,205.0153428197648
147383,204.3714603636059
147384,310.9617003268002
147385,115.5419629141553
147386,233.54332422018265
147387,369.4565488662347
147388,151.78010763392592
147389,334.6391567922509
147390,239.95664917094436
147391,237.66564266592283
147392,147.30283056496276
147393,328.36861379698774
147394,138.4415811821224
147395,203.3907214272679
147396,107.21826650491329
147397,252.04030187098908
147398,124.22204094593778
147399,92.0776107026973
147400,359.2014635960324
147401,213.6984111145751
147402,320.5629003780349
147403,130.06285335342994
147404,233.25272927203162
147405,337.91244115545766
147406,223.52661741404015
147407,183.88106154371732
147408,158.37718546575812
147409,128.6219187045841
147410,283.9040475713327
147411,79.90990112816549
147412,206.449687907114
147413,414.07027576012774
147414,228.3427013110486
147415,226.87359318242684
147416,148.6604442049839
147417,203.03189040534937
147418,220.9509681306229
147419,322.371142406759
147420,104.28412640843865
147421,115.30293567681926
147422,232.32445850994586
147423,216.2163877225124
147424,62.46283058383014
147425,72.57125053496102
147426,92.17063682711046
147427,79.66271691473737
147428,184.3059906031549
147429,115.66103286603071
147430,281.86574726986885
147431,305.37175604116754
147432,226.76991751323658
147433,164.42769036591554
147434,379.4029433137807
147435,82.66962507472049
147436,303.3206856596842
147437,174.4408515498525
147438,238.37588155348502
147439,280.4334333529013
147440,70.92391966605418
147441,180.46953051434875
147442,144.39968076446905
147443,141.33835433560137
147444,273.7583531292134
147445,250.027407765607
147446,110.36640740159079
147447,288.41078042537566
147448,236.34248376160687
147449,95.74444583893853
147450,240.98727335927143
147451,412.1983875261258
147452,236.18552902804987
147453,395.16171698726583
147454,236.03588916236967
147455,163.97880681785003
147456,133.54684605747113
147457,60.29301758919395
147458,127.78935325616806
147459,170.0310543023726
147460,211.99304187629104
147461,302.2303886436573
147462,220.75397171105112
147463,80.30192042890366
147464,321.31472743084953
147465,66.09770340672799
147466,184.19442996490466
147467,303.97611163110827
147468,217.9769284591926
147469,350.0055366412549
147470,256.16268387294707
147471,151.60003241810844
147472,426.83091388713444
147473,383.1446478830278
147474,100.28779407534334
147475,201.70726670283767
147476,300.6129777209065
147477,216.14179706206528
147478,95.02876401892347
147479,310.61663829220396
147480,147.84816558618886
147481,262.3142425427042
147482,296.54595474903914
147483,260.9696822313294
147484,93.55616858345792
147485,110.39391006595177
147486,155.10255684655797
147487,87.07453027029578
147488,142.9143361324884
147489,92.75511994513634
147490,279.3542789230489
147491,322.9493326057452
147492,137.5617213944986
147493,314.54958469372195
147494,340.1740839416139
147495,257.40956221656677
147496,224.83727918497334
147497,77.45822500280671
147498,160.5801299389169
147499,72.76231903163371
147500,309.8021608272639
147501,333.311339366881
147502,100.65996551214712
147503,77.84380756585567
147504,303.32266749011484
147505,255.09311085793274
147506,284.4373117589743
147507,126.07210006986634
147508,226.0855849474898
147509,218.81491629806902
147510,296.4920994467578
147511,266.8111826457272
147512,198.79874273933925
147513,172.7824932580553
147514,116.03243197517773
147515,187.3669531479744
147516,230.73717725924934
147517,165.27922283913225
147518,233.62007977277136
147519,274.0175445003844
147520,211.64775604474636
147521,90.88955745100648
147522,99.73123914905426
147523,248.66610289779328
147524,229.24178613850364
147525,261.71918682388656
147526,71.61986759854224
147527,147.15054537702184
147528,404.0647633266807
147529,79.54919707982151
147530,420.1017312657982
147531,75.36118483692438
147532,183.1225722150326
147533,93.68820561791006
147534,176.98484645902516
147535,182.4871674974201
147536,264.92724329046507
147537,204.18439434718212
147538,279.2976989704326
147539,376.99843556579043
147540,246.28122850951985
147541,137.25789962241868
147542,232.0052328076044
147543,280.14392855337667
147544,169.25027692841357
147545,321.3966387509014
147546,222.9592338719283
147547,250.3378304599559
147548,235.09260498088042
147549,271.6158945111206
147550,208.34444213241088
147551,132.00442576876807
147552,73.2236538886108
147553,154.44632805428745
147554,301.2576966546513
147555,293.0344046224839
147556,87.60715501999859
147557,304.71641219791303
147558,130.67958286468019
147559,215.0609771561315
147560,214.59861752231845
147561,51.60733980622887
147562,74.97062030454022
147563,283.2039197105812
147564,132.1802209843836
147565,272.06332197189806
147566,292.2514100858526
147567,188.21424883982752
147568,265.0497723584118
147569,128.13486106163336
147570,124.35547336351897
147571,146.08977938433674
147572,309.05781315358394
147573,186.78165821909587
147574,150.34073420053463
147575,242.33159902692358
147576,217.9769284591926
